,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-12-18 22:00:00,78,12,18,21,79.0,78.0
2017-12-18 23:00:00,78,12,18,22,78.0,79.0
2017-12-19 00:00:00,73,12,18,23,78.0,78.0
2017-12-19 01:00:00,65,12,19,0,73.0,78.0
2017-12-19 02:00:00,50,12,19,1,65.0,73.0
2017-12-19 03:00:00,46,12,19,2,50.0,65.0
2017-12-19 04:00:00,40,12,19,3,46.0,50.0
2017-12-19 05:00:00,37,12,19,4,40.0,46.0
2017-12-19 06:00:00,33,12,19,5,37.0,40.0
2017-12-19 07:00:00,37,12,19,6,33.0,37.0
2017-12-19 08:00:00,42,12,19,7,37.0,33.0
2017-12-19 09:00:00,45,12,19,8,42.0,37.0
2017-12-19 10:00:00,53,12,19,9,45.0,42.0
2017-12-19 11:00:00,58,12,19,10,53.0,45.0
2017-12-19 12:00:00,79,12,19,11,58.0,53.0
2017-12-19 13:00:00,81,12,19,12,79.0,58.0
2017-12-19 14:00:00,72,12,19,13,81.0,79.0
2017-12-19 15:00:00,77,12,19,14,72.0,81.0
2017-12-19 16:00:00,76,12,19,15,77.0,72.0
2017-12-19 17:00:00,73,12,19,16,76.0,77.0
2017-12-19 18:00:00,71,12,19,17,73.0,76.0
2017-12-19 19:00:00,77,12,19,18,71.0,73.0
2017-12-19 20:00:00,78,12,19,19,77.0,71.0
2017-12-19 21:00:00,79,12,19,20,78.0,77.0
2017-12-19 22:00:00,79,12,19,21,79.0,78.0
2017-12-19 23:00:00,80,12,19,22,79.0,79.0
2017-12-20 00:00:00,73,12,19,23,80.0,79.0
2017-12-20 01:00:00,65,12,20,0,73.0,80.0
2017-12-20 02:00:00,49,12,20,1,65.0,73.0
2017-12-20 03:00:00,45,12,20,2,49.0,65.0
2017-12-20 04:00:00,39,12,20,3,45.0,49.0
2017-12-20 05:00:00,34,12,20,4,39.0,45.0
2017-12-20 06:00:00,31,12,20,5,34.0,39.0
2017-12-20 07:00:00,32,12,20,6,31.0,34.0
2017-12-20 08:00:00,36,12,20,7,32.0,31.0
2017-12-20 09:00:00,40,12,20,8,36.0,32.0
2017-12-20 10:00:00,44,12,20,9,40.0,36.0
2017-12-20 11:00:00,53,12,20,10,44.0,40.0
2017-12-20 12:00:00,55,12,20,11,53.0,44.0
2017-12-20 13:00:00,55,12,20,12,55.0,53.0
2017-12-20 14:00:00,52,12,20,13,55.0,55.0
2017-12-20 15:00:00,56,12,20,14,52.0,55.0
2017-12-20 16:00:00,56,12,20,15,56.0,52.0
2017-12-20 17:00:00,56,12,20,16,56.0,56.0
2017-12-20 18:00:00,56,12,20,17,56.0,56.0
2017-12-20 19:00:00,57,12,20,18,56.0,56.0
2017-12-20 20:00:00,60,12,20,19,57.0,56.0
2017-12-20 21:00:00,57,12,20,20,60.0,57.0
2017-12-20 22:00:00,56,12,20,21,57.0,60.0
2017-12-20 23:00:00,57,12,20,22,56.0,57.0
2017-12-21 00:00:00,57,12,20,23,57.0,56.0
2017-12-21 01:00:00,51,12,21,0,57.0,57.0
2017-12-21 02:00:00,47,12,21,1,51.0,57.0
2017-12-21 03:00:00,39,12,21,2,47.0,51.0
2017-12-21 04:00:00,37,12,21,3,39.0,47.0
2017-12-21 05:00:00,32,12,21,4,37.0,39.0
2017-12-21 06:00:00,29,12,21,5,32.0,37.0
2017-12-21 07:00:00,31,12,21,6,29.0,32.0
2017-12-21 08:00:00,34,12,21,7,31.0,29.0
2017-12-21 09:00:00,39,12,21,8,34.0,31.0
2017-12-21 10:00:00,42,12,21,9,39.0,34.0
2017-12-21 11:00:00,50,12,21,10,42.0,39.0
2017-12-21 12:00:00,60,12,21,11,50.0,42.0
2017-12-21 13:00:00,73,12,21,12,60.0,50.0
2017-12-21 14:00:00,71,12,21,13,73.0,60.0
2017-12-21 15:00:00,73,12,21,14,71.0,73.0
2017-12-21 16:00:00,73,12,21,15,73.0,71.0
2017-12-21 17:00:00,69,12,21,16,73.0,73.0
2017-12-21 18:00:00,68,12,21,17,69.0,73.0
2017-12-21 19:00:00,75,12,21,18,68.0,69.0
2017-12-21 20:00:00,78,12,21,19,75.0,68.0
2017-12-21 21:00:00,78,12,21,20,78.0,75.0
2017-12-21 22:00:00,78,12,21,21,78.0,78.0
2017-12-21 23:00:00,78,12,21,22,78.0,78.0
2017-12-22 00:00:00,73,12,21,23,78.0,78.0
2017-12-22 01:00:00,64,12,22,0,73.0,78.0
2017-12-22 02:00:00,54,12,22,1,64.0,73.0
2017-12-22 03:00:00,52,12,22,2,54.0,64.0
2017-12-22 04:00:00,46,12,22,3,52.0,54.0
2017-12-22 05:00:00,40,12,22,4,46.0,52.0
2017-12-22 06:00:00,36,12,22,5,40.0,46.0
2017-12-22 07:00:00,37,12,22,6,36.0,40.0
2017-12-22 08:00:00,43,12,22,7,37.0,36.0
2017-12-22 09:00:00,46,12,22,8,43.0,37.0
2017-12-22 10:00:00,54,12,22,9,46.0,43.0
2017-12-22 11:00:00,62,12,22,10,54.0,46.0
2017-12-22 12:00:00,75,12,22,11,62.0,54.0
2017-12-22 13:00:00,81,12,22,12,75.0,62.0
2017-12-22 14:00:00,72,12,22,13,81.0,75.0
2017-12-22 15:00:00,77,12,22,14,72.0,81.0
2017-12-22 16:00:00,75,12,22,15,77.0,72.0
2017-12-22 17:00:00,74,12,22,16,75.0,77.0
2017-12-22 18:00:00,72,12,22,17,74.0,75.0
2017-12-22 19:00:00,75,12,22,18,72.0,74.0
2017-12-22 20:00:00,79,12,22,19,75.0,72.0
2017-12-22 21:00:00,79,12,22,20,79.0,75.0
2017-12-22 22:00:00,81,12,22,21,79.0,79.0
2017-12-22 23:00:00,78,12,22,22,81.0,79.0
2017-12-23 00:00:00,73,12,22,23,78.0,81.0
2017-12-23 01:00:00,64,12,23,0,73.0,78.0
2017-12-23 02:00:00,55,12,23,1,64.0,73.0
2017-12-23 03:00:00,54,12,23,2,55.0,64.0
2017-12-23 04:00:00,47,12,23,3,54.0,55.0
2017-12-23 05:00:00,40,12,23,4,47.0,54.0
2017-12-23 06:00:00,36,12,23,5,40.0,47.0
2017-12-23 07:00:00,37,12,23,6,36.0,40.0
2017-12-23 08:00:00,43,12,23,7,37.0,36.0
2017-12-23 09:00:00,46,12,23,8,43.0,37.0
2017-12-23 10:00:00,54,12,23,9,46.0,43.0
2017-12-23 11:00:00,62,12,23,10,54.0,46.0
2017-12-23 12:00:00,74,12,23,11,62.0,54.0
2017-12-23 13:00:00,78,12,23,12,74.0,62.0
2017-12-23 14:00:00,70,12,23,13,78.0,74.0
2017-12-23 15:00:00,75,12,23,14,70.0,78.0
2017-12-23 16:00:00,75,12,23,15,75.0,70.0
2017-12-23 17:00:00,74,12,23,16,75.0,75.0
2017-12-23 18:00:00,72,12,23,17,74.0,75.0
2017-12-23 19:00:00,75,12,23,18,72.0,74.0
2017-12-23 20:00:00,79,12,23,19,75.0,72.0
2017-12-23 21:00:00,78,12,23,20,79.0,75.0
2017-12-23 22:00:00,79,12,23,21,78.0,79.0
2017-12-23 23:00:00,79,12,23,22,79.0,78.0
2017-12-24 00:00:00,74,12,23,23,79.0,79.0
2017-12-24 01:00:00,65,12,24,0,74.0,79.0
2017-12-24 02:00:00,51,12,24,1,65.0,74.0
2017-12-24 03:00:00,47,12,24,2,51.0,65.0
2017-12-24 04:00:00,40,12,24,3,47.0,51.0
2017-12-24 05:00:00,36,12,24,4,40.0,47.0
2017-12-24 06:00:00,31,12,24,5,36.0,40.0
2017-12-24 07:00:00,32,12,24,6,31.0,36.0
2017-12-24 08:00:00,37,12,24,7,32.0,31.0
2017-12-24 09:00:00,43,12,24,8,37.0,32.0
2017-12-24 10:00:00,46,12,24,9,43.0,37.0
2017-12-24 11:00:00,56,12,24,10,46.0,43.0
2017-12-24 12:00:00,71,12,24,11,56.0,46.0
2017-12-24 13:00:00,76,12,24,12,71.0,56.0
2017-12-24 14:00:00,68,12,24,13,76.0,71.0
2017-12-24 15:00:00,72,12,24,14,68.0,76.0
2017-12-24 16:00:00,75,12,24,15,72.0,68.0
2017-12-24 17:00:00,73,12,24,16,75.0,72.0
2017-12-24 18:00:00,70,12,24,17,73.0,75.0
2017-12-24 19:00:00,77,12,24,18,70.0,73.0
2017-12-24 20:00:00,78,12,24,19,77.0,70.0
2017-12-24 21:00:00,78,12,24,20,78.0,77.0
2017-12-24 22:00:00,78,12,24,21,78.0,78.0
2017-12-24 23:00:00,78,12,24,22,78.0,78.0
2017-12-25 00:00:00,73,12,24,23,78.0,78.0
2017-12-25 01:00:00,64,12,25,0,73.0,78.0
2017-12-25 02:00:00,56,12,25,1,64.0,73.0
2017-12-25 03:00:00,53,12,25,2,56.0,64.0
2017-12-25 04:00:00,47,12,25,3,53.0,56.0
2017-12-25 05:00:00,40,12,25,4,47.0,53.0
2017-12-25 06:00:00,36,12,25,5,40.0,47.0
2017-12-25 07:00:00,37,12,25,6,36.0,40.0
2017-12-25 08:00:00,43,12,25,7,37.0,36.0
2017-12-25 09:00:00,46,12,25,8,43.0,37.0
2017-12-25 10:00:00,54,12,25,9,46.0,43.0
2017-12-25 11:00:00,62,12,25,10,54.0,46.0
2017-12-25 12:00:00,72,12,25,11,62.0,54.0
2017-12-25 13:00:00,76,12,25,12,72.0,62.0
2017-12-25 14:00:00,68,12,25,13,76.0,72.0
2017-12-25 15:00:00,72,12,25,14,68.0,76.0
2017-12-25 16:00:00,75,12,25,15,72.0,68.0
2017-12-25 17:00:00,73,12,25,16,75.0,72.0
2017-12-25 18:00:00,70,12,25,17,73.0,75.0
2017-12-25 19:00:00,76,12,25,18,70.0,73.0
2017-12-25 20:00:00,78,12,25,19,76.0,70.0
2017-12-25 21:00:00,77,12,25,20,78.0,76.0
2017-12-25 22:00:00,75,12,25,21,77.0,78.0
2017-12-25 23:00:00,73,12,25,22,75.0,77.0
2017-12-26 00:00:00,68,12,25,23,73.0,75.0
2017-12-26 01:00:00,62,12,26,0,68.0,73.0
2017-12-26 02:00:00,52,12,26,1,62.0,68.0
2017-12-26 03:00:00,46,12,26,2,52.0,62.0
2017-12-26 04:00:00,40,12,26,3,46.0,52.0
2017-12-26 05:00:00,36,12,26,4,40.0,46.0
2017-12-26 06:00:00,31,12,26,5,36.0,40.0
2017-12-26 07:00:00,32,12,26,6,31.0,36.0
2017-12-26 08:00:00,37,12,26,7,32.0,31.0
2017-12-26 09:00:00,43,12,26,8,37.0,32.0
2017-12-26 10:00:00,46,12,26,9,43.0,37.0
2017-12-26 11:00:00,55,12,26,10,46.0,43.0
2017-12-26 12:00:00,69,12,26,11,55.0,46.0
2017-12-26 13:00:00,77,12,26,12,69.0,55.0
2017-12-26 14:00:00,71,12,26,13,77.0,69.0
2017-12-26 15:00:00,75,12,26,14,71.0,77.0
2017-12-26 16:00:00,75,12,26,15,75.0,71.0
2017-12-26 17:00:00,74,12,26,16,75.0,75.0
2017-12-26 18:00:00,72,12,26,17,74.0,75.0
2017-12-26 19:00:00,75,12,26,18,72.0,74.0
2017-12-26 20:00:00,78,12,26,19,75.0,72.0
2017-12-26 21:00:00,77,12,26,20,78.0,75.0
2017-12-26 22:00:00,76,12,26,21,77.0,78.0
2017-12-26 23:00:00,74,12,26,22,76.0,77.0
2017-12-27 00:00:00,71,12,26,23,74.0,76.0
2017-12-27 01:00:00,62,12,27,0,71.0,74.0
2017-12-27 02:00:00,52,12,27,1,62.0,71.0
2017-12-27 03:00:00,46,12,27,2,52.0,62.0
2017-12-27 04:00:00,40,12,27,3,46.0,52.0
2017-12-27 05:00:00,36,12,27,4,40.0,46.0
2017-12-27 06:00:00,32,12,27,5,36.0,40.0
2017-12-27 07:00:00,36,12,27,6,32.0,36.0
2017-12-27 08:00:00,39,12,27,7,36.0,32.0
2017-12-27 09:00:00,43,12,27,8,39.0,36.0
2017-12-27 10:00:00,50,12,27,9,43.0,39.0
2017-12-27 11:00:00,59,12,27,10,50.0,43.0
2017-12-27 12:00:00,72,12,27,11,59.0,50.0
2017-12-27 13:00:00,77,12,27,12,72.0,59.0
2017-12-27 14:00:00,71,12,27,13,77.0,72.0
2017-12-27 15:00:00,75,12,27,14,71.0,77.0
2017-12-27 16:00:00,75,12,27,15,75.0,71.0
2017-12-27 17:00:00,74,12,27,16,75.0,75.0
2017-12-27 18:00:00,72,12,27,17,74.0,75.0
2017-12-27 19:00:00,75,12,27,18,72.0,74.0
2017-12-27 20:00:00,78,12,27,19,75.0,72.0
2017-12-27 21:00:00,77,12,27,20,78.0,75.0
2017-12-27 22:00:00,76,12,27,21,77.0,78.0
2017-12-27 23:00:00,74,12,27,22,76.0,77.0
2017-12-28 00:00:00,70,12,27,23,74.0,76.0
2017-12-28 01:00:00,62,12,28,0,70.0,74.0
2017-12-28 02:00:00,52,12,28,1,62.0,70.0
2017-12-28 03:00:00,46,12,28,2,52.0,62.0
2017-12-28 04:00:00,40,12,28,3,46.0,52.0
2017-12-28 05:00:00,36,12,28,4,40.0,46.0
2017-12-28 06:00:00,32,12,28,5,36.0,40.0
2017-12-28 07:00:00,37,12,28,6,32.0,36.0
2017-12-28 08:00:00,43,12,28,7,37.0,32.0
2017-12-28 09:00:00,46,12,28,8,43.0,37.0
2017-12-28 10:00:00,54,12,28,9,46.0,43.0
2017-12-28 11:00:00,66,12,28,10,54.0,46.0
2017-12-28 12:00:00,78,12,28,11,66.0,54.0
2017-12-28 13:00:00,80,12,28,12,78.0,66.0
2017-12-28 14:00:00,72,12,28,13,80.0,78.0
2017-12-28 15:00:00,76,12,28,14,72.0,80.0
2017-12-28 16:00:00,76,12,28,15,76.0,72.0
2017-12-28 17:00:00,73,12,28,16,76.0,76.0
2017-12-28 18:00:00,71,12,28,17,73.0,76.0
2017-12-28 19:00:00,75,12,28,18,71.0,73.0
2017-12-28 20:00:00,79,12,28,19,75.0,71.0
2017-12-28 21:00:00,77,12,28,20,79.0,75.0
2017-12-28 22:00:00,76,12,28,21,77.0,79.0
2017-12-28 23:00:00,74,12,28,22,76.0,77.0
2017-12-29 00:00:00,71,12,28,23,74.0,76.0
2017-12-29 01:00:00,62,12,29,0,71.0,74.0
2017-12-29 02:00:00,53,12,29,1,62.0,71.0
2017-12-29 03:00:00,47,12,29,2,53.0,62.0
2017-12-29 04:00:00,40,12,29,3,47.0,53.0
2017-12-29 05:00:00,35,12,29,4,40.0,47.0
2017-12-29 06:00:00,32,12,29,5,35.0,40.0
2017-12-29 07:00:00,36,12,29,6,32.0,35.0
2017-12-29 08:00:00,39,12,29,7,36.0,32.0
2017-12-29 09:00:00,43,12,29,8,39.0,36.0
2017-12-29 10:00:00,51,12,29,9,43.0,39.0
2017-12-29 11:00:00,57,12,29,10,51.0,43.0
2017-12-29 12:00:00,76,12,29,11,57.0,51.0
2017-12-29 13:00:00,77,12,29,12,76.0,57.0
2017-12-29 14:00:00,70,12,29,13,77.0,76.0
2017-12-29 15:00:00,75,12,29,14,70.0,77.0
2017-12-29 16:00:00,75,12,29,15,75.0,70.0
2017-12-29 17:00:00,73,12,29,16,75.0,75.0
2017-12-29 18:00:00,71,12,29,17,73.0,75.0
2017-12-29 19:00:00,75,12,29,18,71.0,73.0
2017-12-29 20:00:00,80,12,29,19,75.0,71.0
2017-12-29 21:00:00,78,12,29,20,80.0,75.0
2017-12-29 22:00:00,78,12,29,21,78.0,80.0
2017-12-29 23:00:00,77,12,29,22,78.0,78.0
2017-12-30 00:00:00,73,12,29,23,77.0,78.0
2017-12-30 01:00:00,64,12,30,0,73.0,77.0
2017-12-30 02:00:00,57,12,30,1,64.0,73.0
2017-12-30 03:00:00,53,12,30,2,57.0,64.0
2017-12-30 04:00:00,47,12,30,3,53.0,57.0
2017-12-30 05:00:00,40,12,30,4,47.0,53.0
2017-12-30 06:00:00,36,12,30,5,40.0,47.0
2017-12-30 07:00:00,38,12,30,6,36.0,40.0
2017-12-30 08:00:00,44,12,30,7,38.0,36.0
2017-12-30 09:00:00,51,12,30,8,44.0,38.0
2017-12-30 10:00:00,55,12,30,9,51.0,44.0
2017-12-30 11:00:00,68,12,30,10,55.0,51.0
2017-12-30 12:00:00,82,12,30,11,68.0,55.0
2017-12-30 13:00:00,85,12,30,12,82.0,68.0
2017-12-30 14:00:00,74,12,30,13,85.0,82.0
2017-12-30 15:00:00,76,12,30,14,74.0,85.0
2017-12-30 16:00:00,76,12,30,15,76.0,74.0
2017-12-30 17:00:00,73,12,30,16,76.0,76.0
2017-12-30 18:00:00,71,12,30,17,73.0,76.0
2017-12-30 19:00:00,76,12,30,18,71.0,73.0
2017-12-30 20:00:00,80,12,30,19,76.0,71.0
2017-12-30 21:00:00,78,12,30,20,80.0,76.0
2017-12-30 22:00:00,78,12,30,21,78.0,80.0
2017-12-30 23:00:00,77,12,30,22,78.0,78.0
2017-12-31 00:00:00,74,12,30,23,77.0,78.0
2017-12-31 01:00:00,65,12,31,0,74.0,77.0
2017-12-31 02:00:00,54,12,31,1,65.0,74.0
2017-12-31 03:00:00,52,12,31,2,54.0,65.0
2017-12-31 04:00:00,46,12,31,3,52.0,54.0
2017-12-31 05:00:00,39,12,31,4,46.0,52.0
2017-12-31 06:00:00,36,12,31,5,39.0,46.0
2017-12-31 07:00:00,38,12,31,6,36.0,39.0
2017-12-31 08:00:00,44,12,31,7,38.0,36.0
2017-12-31 09:00:00,51,12,31,8,44.0,38.0
2017-12-31 10:00:00,56,12,31,9,51.0,44.0
2017-12-31 11:00:00,71,12,31,10,56.0,51.0
2017-12-31 12:00:00,82,12,31,11,71.0,56.0
2017-12-31 13:00:00,84,12,31,12,82.0,71.0
2017-12-31 14:00:00,75,12,31,13,84.0,82.0
2017-12-31 15:00:00,76,12,31,14,75.0,84.0
2017-12-31 16:00:00,76,12,31,15,76.0,75.0
2017-12-31 17:00:00,73,12,31,16,76.0,76.0
2017-12-31 18:00:00,71,12,31,17,73.0,76.0
2017-12-31 19:00:00,76,12,31,18,71.0,73.0
2017-12-31 20:00:00,80,12,31,19,76.0,71.0
2017-12-31 21:00:00,78,12,31,20,80.0,76.0
2017-12-31 22:00:00,78,12,31,21,78.0,80.0
2017-12-31 23:00:00,77,12,31,22,78.0,78.0
2018-01-01 00:00:00,74,12,31,23,77.0,78.0
2018-01-01 01:00:00,68,1,1,0,74.0,77.0
2018-01-01 02:00:00,57,1,1,1,68.0,74.0
2018-01-01 03:00:00,50,1,1,2,57.0,68.0
2018-01-01 04:00:00,45,1,1,3,50.0,57.0
2018-01-01 05:00:00,40,1,1,4,45.0,50.0
2018-01-01 06:00:00,37,1,1,5,40.0,45.0
2018-01-01 07:00:00,41,1,1,6,37.0,40.0
2018-01-01 08:00:00,46,1,1,7,41.0,37.0
2018-01-01 09:00:00,50,1,1,8,46.0,41.0
2018-01-01 10:00:00,58,1,1,9,50.0,46.0
2018-01-01 11:00:00,75,1,1,10,58.0,50.0
2018-01-01 12:00:00,92,1,1,11,75.0,58.0
2018-01-01 13:00:00,95,1,1,12,92.0,75.0
2018-01-01 14:00:00,89,1,1,13,95.0,92.0
2018-01-01 15:00:00,91,1,1,14,89.0,95.0
2018-01-01 16:00:00,91,1,1,15,91.0,89.0
2018-01-01 17:00:00,88,1,1,16,91.0,91.0
2018-01-01 18:00:00,87,1,1,17,88.0,91.0
2018-01-01 19:00:00,90,1,1,18,87.0,88.0
2018-01-01 20:00:00,94,1,1,19,90.0,87.0
2018-01-01 21:00:00,93,1,1,20,94.0,90.0
2018-01-01 22:00:00,89,1,1,21,93.0,94.0
2018-01-01 23:00:00,87,1,1,22,89.0,93.0
2018-01-02 00:00:00,84,1,1,23,87.0,89.0
2018-01-02 01:00:00,77,1,2,0,84.0,87.0
2018-01-02 02:00:00,63,1,2,1,77.0,84.0
2018-01-02 03:00:00,55,1,2,2,63.0,77.0
2018-01-02 04:00:00,49,1,2,3,55.0,63.0
2018-01-02 05:00:00,43,1,2,4,49.0,55.0
2018-01-02 06:00:00,37,1,2,5,43.0,49.0
2018-01-02 07:00:00,39,1,2,6,37.0,43.0
2018-01-02 08:00:00,46,1,2,7,39.0,37.0
2018-01-02 09:00:00,48,1,2,8,46.0,39.0
2018-01-02 10:00:00,57,1,2,9,48.0,46.0
2018-01-02 11:00:00,72,1,2,10,57.0,48.0
2018-01-02 12:00:00,88,1,2,11,72.0,57.0
2018-01-02 13:00:00,91,1,2,12,88.0,72.0
2018-01-02 14:00:00,87,1,2,13,91.0,88.0
2018-01-02 15:00:00,90,1,2,14,87.0,91.0
2018-01-02 16:00:00,89,1,2,15,90.0,87.0
2018-01-02 17:00:00,85,1,2,16,89.0,90.0
2018-01-02 18:00:00,82,1,2,17,85.0,89.0
2018-01-02 19:00:00,84,1,2,18,82.0,85.0
2018-01-02 20:00:00,88,1,2,19,84.0,82.0
2018-01-02 21:00:00,87,1,2,20,88.0,84.0
2018-01-02 22:00:00,86,1,2,21,87.0,88.0
2018-01-02 23:00:00,83,1,2,22,86.0,87.0
2018-01-03 00:00:00,79,1,2,23,83.0,86.0
2018-01-03 01:00:00,72,1,3,0,79.0,83.0
2018-01-03 02:00:00,61,1,3,1,72.0,79.0
2018-01-03 03:00:00,53,1,3,2,61.0,72.0
2018-01-03 04:00:00,49,1,3,3,53.0,61.0
2018-01-03 05:00:00,42,1,3,4,49.0,53.0
2018-01-03 06:00:00,37,1,3,5,42.0,49.0
2018-01-03 07:00:00,39,1,3,6,37.0,42.0
2018-01-03 08:00:00,46,1,3,7,39.0,37.0
2018-01-03 09:00:00,48,1,3,8,46.0,39.0
2018-01-03 10:00:00,57,1,3,9,48.0,46.0
2018-01-03 11:00:00,72,1,3,10,57.0,48.0
2018-01-03 12:00:00,87,1,3,11,72.0,57.0
2018-01-03 13:00:00,85,1,3,12,87.0,72.0
2018-01-03 14:00:00,75,1,3,13,85.0,87.0
2018-01-03 15:00:00,84,1,3,14,75.0,85.0
2018-01-03 16:00:00,82,1,3,15,84.0,75.0
2018-01-03 17:00:00,78,1,3,16,82.0,84.0
2018-01-03 18:00:00,76,1,3,17,78.0,82.0
2018-01-03 19:00:00,77,1,3,18,76.0,78.0
2018-01-03 20:00:00,80,1,3,19,77.0,76.0
2018-01-03 21:00:00,81,1,3,20,80.0,77.0
2018-01-03 22:00:00,77,1,3,21,81.0,80.0
2018-01-03 23:00:00,76,1,3,22,77.0,81.0
2018-01-04 00:00:00,72,1,3,23,76.0,77.0
2018-01-04 01:00:00,68,1,4,0,72.0,76.0
2018-01-04 02:00:00,57,1,4,1,68.0,72.0
2018-01-04 03:00:00,50,1,4,2,57.0,68.0
2018-01-04 04:00:00,46,1,4,3,50.0,57.0
2018-01-04 05:00:00,41,1,4,4,46.0,50.0
2018-01-04 06:00:00,38,1,4,5,41.0,46.0
2018-01-04 07:00:00,41,1,4,6,38.0,41.0
2018-01-04 08:00:00,46,1,4,7,41.0,38.0
2018-01-04 09:00:00,49,1,4,8,46.0,41.0
2018-01-04 10:00:00,59,1,4,9,49.0,46.0
2018-01-04 11:00:00,76,1,4,10,59.0,49.0
2018-01-04 12:00:00,90,1,4,11,76.0,59.0
2018-01-04 13:00:00,92,1,4,12,90.0,76.0
2018-01-04 14:00:00,90,1,4,13,92.0,90.0
2018-01-04 15:00:00,91,1,4,14,90.0,92.0
2018-01-04 16:00:00,91,1,4,15,91.0,90.0
2018-01-04 17:00:00,88,1,4,16,91.0,91.0
2018-01-04 18:00:00,87,1,4,17,88.0,91.0
2018-01-04 19:00:00,90,1,4,18,87.0,88.0
2018-01-04 20:00:00,92,1,4,19,90.0,87.0
2018-01-04 21:00:00,90,1,4,20,92.0,90.0
2018-01-04 22:00:00,85,1,4,21,90.0,92.0
2018-01-04 23:00:00,83,1,4,22,85.0,90.0
2018-01-05 00:00:00,78,1,4,23,83.0,85.0
2018-01-05 01:00:00,72,1,5,0,78.0,83.0
2018-01-05 02:00:00,60,1,5,1,72.0,78.0
2018-01-05 03:00:00,53,1,5,2,60.0,72.0
2018-01-05 04:00:00,49,1,5,3,53.0,60.0
2018-01-05 05:00:00,42,1,5,4,49.0,53.0
2018-01-05 06:00:00,37,1,5,5,42.0,49.0
2018-01-05 07:00:00,39,1,5,6,37.0,42.0
2018-01-05 08:00:00,46,1,5,7,39.0,37.0
2018-01-05 09:00:00,48,1,5,8,46.0,39.0
2018-01-05 10:00:00,56,1,5,9,48.0,46.0
2018-01-05 11:00:00,70,1,5,10,56.0,48.0
2018-01-05 12:00:00,82,1,5,11,70.0,56.0
2018-01-05 13:00:00,83,1,5,12,82.0,70.0
2018-01-05 14:00:00,73,1,5,13,83.0,82.0
2018-01-05 15:00:00,82,1,5,14,73.0,83.0
2018-01-05 16:00:00,82,1,5,15,82.0,73.0
2018-01-05 17:00:00,79,1,5,16,82.0,82.0
2018-01-05 18:00:00,77,1,5,17,79.0,82.0
2018-01-05 19:00:00,76,1,5,18,77.0,79.0
2018-01-05 20:00:00,80,1,5,19,76.0,77.0
2018-01-05 21:00:00,81,1,5,20,80.0,76.0
2018-01-05 22:00:00,76,1,5,21,81.0,80.0
2018-01-05 23:00:00,71,1,5,22,76.0,81.0
2018-01-06 00:00:00,69,1,5,23,71.0,76.0
2018-01-06 01:00:00,62,1,6,0,69.0,71.0
2018-01-06 02:00:00,53,1,6,1,62.0,69.0
2018-01-06 03:00:00,48,1,6,2,53.0,62.0
2018-01-06 04:00:00,42,1,6,3,48.0,53.0
2018-01-06 05:00:00,36,1,6,4,42.0,48.0
2018-01-06 06:00:00,34,1,6,5,36.0,42.0
2018-01-06 07:00:00,37,1,6,6,34.0,36.0
2018-01-06 08:00:00,41,1,6,7,37.0,34.0
2018-01-06 09:00:00,46,1,6,8,41.0,37.0
2018-01-06 10:00:00,51,1,6,9,46.0,41.0
2018-01-06 11:00:00,61,1,6,10,51.0,46.0
2018-01-06 12:00:00,70,1,6,11,61.0,51.0
2018-01-06 13:00:00,74,1,6,12,70.0,61.0
2018-01-06 14:00:00,69,1,6,13,74.0,70.0
2018-01-06 15:00:00,72,1,6,14,69.0,74.0
2018-01-06 16:00:00,74,1,6,15,72.0,69.0
2018-01-06 17:00:00,71,1,6,16,74.0,72.0
2018-01-06 18:00:00,69,1,6,17,71.0,74.0
2018-01-06 19:00:00,75,1,6,18,69.0,71.0
2018-01-06 20:00:00,81,1,6,19,75.0,69.0
2018-01-06 21:00:00,83,1,6,20,81.0,75.0
2018-01-06 22:00:00,80,1,6,21,83.0,81.0
2018-01-06 23:00:00,78,1,6,22,80.0,83.0
2018-01-07 00:00:00,71,1,6,23,78.0,80.0
2018-01-07 01:00:00,68,1,7,0,71.0,78.0
2018-01-07 02:00:00,58,1,7,1,68.0,71.0
2018-01-07 03:00:00,51,1,7,2,58.0,68.0
2018-01-07 04:00:00,48,1,7,3,51.0,58.0
2018-01-07 05:00:00,42,1,7,4,48.0,51.0
2018-01-07 06:00:00,37,1,7,5,42.0,48.0
2018-01-07 07:00:00,39,1,7,6,37.0,42.0
2018-01-07 08:00:00,47,1,7,7,39.0,37.0
2018-01-07 09:00:00,49,1,7,8,47.0,39.0
2018-01-07 10:00:00,59,1,7,9,49.0,47.0
2018-01-07 11:00:00,75,1,7,10,59.0,49.0
2018-01-07 12:00:00,87,1,7,11,75.0,59.0
2018-01-07 13:00:00,83,1,7,12,87.0,75.0
2018-01-07 14:00:00,74,1,7,13,83.0,87.0
2018-01-07 15:00:00,84,1,7,14,74.0,83.0
2018-01-07 16:00:00,81,1,7,15,84.0,74.0
2018-01-07 17:00:00,78,1,7,16,81.0,84.0
2018-01-07 18:00:00,76,1,7,17,78.0,81.0
2018-01-07 19:00:00,77,1,7,18,76.0,78.0
2018-01-07 20:00:00,80,1,7,19,77.0,76.0
2018-01-07 21:00:00,82,1,7,20,80.0,77.0
2018-01-07 22:00:00,78,1,7,21,82.0,80.0
